,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1013,CHEMBL482292,CN(C)Cc1cc(S(N)(=O)=O)ccc1Cc1ccc(Cl)c(Cl)c1,inactive,373.30500000000006,3.2932000000000015,1.0,3.0,6.698970004336019
1014,CHEMBL481306,CNCc1cc(S(N)(=O)=O)ccc1Cc1ccc(Cl)c(Cl)c1,inactive,359.278,2.9510000000000014,2.0,3.0,7.070581074285707
1015,CHEMBL479999,CN(C)Cc1cc(C(N)=O)ccc1Cc1ccc(Cl)c(Cl)c1,inactive,337.25,3.7447000000000017,1.0,2.0,6.585026652029182
1016,CHEMBL451165,CNCc1cc(C(N)=O)ccc1Cc1ccc(Cl)c(Cl)c1,inactive,323.22300000000007,3.4025000000000016,2.0,2.0,6.978810700930062
1017,CHEMBL451120,CSc1ccc(Oc2ccc(Br)cc2CN(C)C)cc1,inactive,352.2970000000001,5.024900000000004,0.0,3.0,5.7447274948966935
1018,CHEMBL448689,CSc1ccc(Oc2ccc(Cl)cc2CN(C)C)cc1,inactive,307.846,4.915800000000004,0.0,3.0,5.214670164989233
1019,CHEMBL446481,CSc1ccc(Oc2ccc(F)cc2CN(C)C)cc1,active,291.39099999999996,4.401500000000004,0.0,3.0,5.1487416512809245
1020,CHEMBL481124,CN(C)Cc1ccccc1Oc1ccc(CC2CC2)cc1,active,281.39899999999994,4.493000000000004,0.0,2.0,4.795880017344075
1021,CHEMBL507422,CN(C)Cc1ccccc1Oc1ccc(C2CC2)cc1,active,267.37199999999996,4.417900000000004,0.0,2.0,5.376750709602099
1024,CHEMBL474922,COc1ccc(Oc2ccccc2CN(C)C)cc1,inactive,257.33299999999997,3.549100000000002,0.0,3.0,5.1938200260161125
1027,CHEMBL443922,CN(C)Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,inactive,296.197,4.847300000000003,0.0,2.0,6.853871964321762
1028,CHEMBL257424,CN(C)Cc1ccccc1Oc1cccc(Cl)c1,inactive,261.75199999999995,4.193900000000004,0.0,2.0,6.040958607678906
1029,CHEMBL257423,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1,active,261.75199999999995,4.193900000000004,0.0,2.0,7.0
1030,CHEMBL493264,CSc1ccc(Sc2ccccc2CN(C)C)cc1,active,289.469,4.621300000000005,0.0,3.0,5.267606240177032
1031,CHEMBL493263,CN(C)Cc1ccccc1Sc1cccc(Cl)c1,active,277.82,4.552800000000003,0.0,2.0,7.443697499232712
1032,CHEMBL493057,CN(C)Cc1ccccc1Sc1cccc(C(F)(F)F)c1,active,311.37199999999996,4.918200000000003,0.0,2.0,5.00436480540245
1033,CHEMBL493027,CN(C)Cc1ccccc1Sc1ccc(C(F)(F)F)cc1,active,311.37199999999996,4.918200000000003,0.0,2.0,5.0
1034,CHEMBL493056,CNCc1ccccc1Sc1ccc(C(F)(F)F)cc1,active,297.34499999999997,4.576000000000003,1.0,2.0,5.552841968657781
1035,CHEMBL492842,CSc1ccc(Cc2ccccc2CN(C)C)cc1,active,271.429,4.060900000000003,0.0,2.0,4.958607314841775
1036,CHEMBL492841,CNCc1ccccc1Cc1ccc(SC)cc1,active,257.40199999999993,3.718700000000003,1.0,2.0,5.229147988357856
1037,CHEMBL453493,CN(C)Cc1ccccc1C(=O)c1ccc(Cl)c(Cl)c1,active,308.20799999999997,4.286000000000003,0.0,2.0,5.6777807052660805
1038,CHEMBL493476,CN(C)Cc1ccccc1C(O)c1ccc(Cl)c(Cl)c1,active,310.22400000000005,4.136700000000003,1.0,2.0,5.7447274948966935
1039,CHEMBL491268,CN(C)Cc1ccccc1Cc1ccc(Cl)c(Cl)c1,active,294.22499999999997,4.645800000000004,0.0,1.0,6.494850021680094
1040,CHEMBL383706,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,active,385.3160000000001,3.8270000000000017,2.0,3.0,7.045757490560675
1041,CHEMBL529437,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl,active,339.819,2.2895000000000008,0.0,5.0,7.050122295963125
1042,CHEMBL488422,COc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1.Cl,active,438.9990000000001,6.122740000000007,0.0,4.0,6.924453038607469
1043,CHEMBL470488,COc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)cc1.Cl,active,459.417,6.467720000000007,0.0,4.0,7.088309841246139
1044,CHEMBL511288,Cc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1.Cl,active,423.00000000000006,6.422560000000007,0.0,3.0,6.761953896871205
1045,CHEMBL513206,Cc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)cc1.Cl,active,443.41800000000006,6.7675400000000066,0.0,3.0,6.8696662315049934
1046,CHEMBL469889,Cc1ccc([C@H]2CC3CCC([C@H]2c2onc(C)c2-c2ccc(Cl)cc2)N3C)cc1.Cl,active,443.41800000000006,6.7675400000000066,0.0,3.0,7.182434630440219
1047,CHEMBL471899,Cc1noc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)c1-c1ccc(Cl)cc1.Cl,active,463.83600000000007,7.112520000000006,0.0,3.0,7.16304326294045
1048,CHEMBL471898,Cc1ccc([C@H]2CC3CCC([C@H]2c2onc(C)c2-c2ccc(F)cc2)N3C)cc1.Cl,active,426.963,6.253240000000006,0.0,3.0,7.119186407719209
1049,CHEMBL512189,Cc1noc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)c1-c1ccc(F)cc1.Cl,active,447.38100000000014,6.598220000000006,0.0,3.0,6.954677021213342
1050,CHEMBL487875,COc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,active,438.9990000000001,5.7381200000000065,0.0,4.0,8.017728766960431
1057,CHEMBL488423,CN1C2CCC1[C@@H](c1cc(Cc3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,inactive,447.38100000000003,6.213600000000005,0.0,3.0,8.065501548756432
1058,CHEMBL469888,COc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,inactive,424.97200000000004,5.814320000000007,0.0,4.0,8.405607449624574
1059,CHEMBL469887,COc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,inactive,445.39000000000004,6.159300000000006,0.0,4.0,8.804100347590767
1060,CHEMBL512685,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,inactive,408.973,6.114140000000006,0.0,3.0,7.886056647693163
1061,CHEMBL470690,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,inactive,429.391,6.459120000000006,0.0,3.0,8.388276691992658
1062,CHEMBL471696,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(-c4ccc(Cl)cc4)no2)N3C)cc1.Cl,inactive,429.39100000000013,6.459120000000006,0.0,3.0,8.058488567365597
1063,CHEMBL512878,CN1C2CCC1[C@@H](c1cc(-c3ccc(Cl)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,inactive,449.80900000000014,6.804100000000005,0.0,3.0,8.192464971931146
1065,CHEMBL511466,CN1C2CCC1[C@@H](c1cc(-c3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,inactive,433.3540000000001,6.289800000000005,0.0,3.0,8.730487055782083
1066,CHEMBL1790051,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C.Cl,inactive,295.81,2.847700000000002,0.0,3.0,7.638272163982407
1067,CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,inactive,228.12199999999999,2.854300000000001,1.0,1.0,7.107905397309519
1068,CHEMBL592374,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,inactive,228.12199999999999,2.854300000000001,1.0,1.0,7.017728766960431
1069,CHEMBL488638,Clc1ccc([C@@]23CNC[C@@H]2C3)cc1Cl,inactive,228.12199999999999,2.854300000000001,1.0,1.0,6.889410289700751
1074,CHEMBL444412,CCN(CC)CCn1c2ccccc2c(=O)c2ccccc21,inactive,294.398,3.496500000000003,0.0,3.0,5.0
1075,CHEMBL491753,CCN(CC)CCCn1c2ccccc2c(=O)c2ccccc21,inactive,308.425,3.886600000000003,0.0,3.0,5.0
1078,CHEMBL491889,CCN(CC)CCCCCCn1c2ccccc2c(=O)c2ccccc21,inactive,350.5060000000001,5.056900000000005,0.0,3.0,5.0
1079,CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,inactive,266.388,3.5328000000000026,1.0,2.0,4.086186147616283
1080,CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,inactive,280.415,3.8750000000000027,0.0,2.0,4.59176003468815
1081,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,inactive,303.35800000000006,1.8677,0.0,5.0,6.886056647693163
1084,CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,active,315.2440000000001,3.339900000000002,1.0,2.0,5.903089986991944
1085,CHEMBL245687,c1ccc(-c2ccccc2CN(C2CCOCC2)[C@H]2CCNC2)cc1,inactive,336.47900000000004,3.6965000000000012,1.0,3.0,5.3979400086720375
1086,CHEMBL450813,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@@H]1CCNC1,inactive,315.2440000000001,3.339900000000002,1.0,2.0,5.950781977329818
1087,CHEMBL477580,CC(C)C(=O)N(Cc1cc(Cl)cc(Cl)c1Cl)[C@H]1CCNC1,active,349.6890000000001,3.993300000000003,1.0,2.0,4.665546248849069
1088,CHEMBL477374,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]1CCNC1,active,349.6890000000001,3.993300000000003,1.0,2.0,5.231361898752385
1090,CHEMBL469068,CC(C)(C)CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,active,343.2980000000001,4.120100000000003,1.0,2.0,4.991399828238082
1091,CHEMBL513139,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,inactive,315.2440000000001,3.339900000000001,1.0,2.0,4.3979400086720375
1092,CHEMBL247733,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,inactive,288.435,2.6463400000000012,1.0,3.0,6.138465589140962
1093,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,inactive,450.5730000000001,5.3212000000000055,0.0,3.0,7.568636235841013
1094,CHEMBL279556,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,inactive,299.48299999999995,5.546600000000005,0.0,2.0,7.920818753952375
1096,CHEMBL457865,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@H]2CC[C@H]1N2C.Cl,inactive,344.282,3.809520000000003,0.0,3.0,9.086186147616283
1097,CHEMBL512202,COC(=O)[C@H]1[C@@H](c2ccc(OC)cc2)C[C@H]2CC[C@H]1N2C.Cl,inactive,325.83599999999996,2.8563000000000014,0.0,4.0,8.187086643357144
1098,CHEMBL458488,CCOc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1.Cl,inactive,339.863,3.2464000000000026,0.0,4.0,7.036212172654444
1101,CHEMBL458282,COC(=O)[C@H]1[C@@H](c2cc(Br)c(OC)c(Br)c2)C[C@H]2CC[C@H]1N2C.Cl,inactive,483.6280000000001,4.381300000000005,0.0,4.0,7.036212172654444
1102,CHEMBL457415,COC(=O)[C@H]1[C@@H](c2ccc(OC)c(I)c2)C[C@H]2CC[C@H]1N2C.Cl,inactive,451.73200000000014,3.4609000000000028,0.0,4.0,6.769551078621726
1103,CHEMBL457416,COC(=O)[C@H]1[C@@H](c2cc(I)c(OC)c(I)c2)C[C@H]2CC[C@H]1N2C.Cl,inactive,577.6280000000002,4.065500000000004,0.0,4.0,5.886056647693163
1104,CHEMBL515988,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC(C)C)N3C)cc1.Cl,inactive,353.89000000000004,3.634900000000003,0.0,4.0,7.853871964321762
1105,CHEMBL457635,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC2CC2)N3C)cc1.Cl,active,351.87399999999997,3.3889000000000027,0.0,4.0,8.221848749616356
1106,CHEMBL455937,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC2CCC2)N3C)cc1.Cl,active,365.901,3.779000000000003,0.0,4.0,7.886056647693163
1110,CHEMBL514424,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(N)c(Br)c2)N3C)cc1.Cl,active,509.872,4.813900000000005,1.0,5.0,8.481486060122112
1111,CHEMBL516933,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2cc(Br)c(N)c(Br)c2)N3C)cc1.Cl,active,588.768,5.576400000000006,1.0,5.0,7.823908740944319
1112,CHEMBL459332,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(N)c(I)c2)N3C)cc1.Cl,active,556.8720000000001,4.656000000000005,1.0,5.0,8.602059991327963
1113,CHEMBL459333,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2cc(I)c(N)c(I)c2)N3C)cc1.Cl,active,682.768,5.2606000000000055,1.0,5.0,6.991399828238082
1114,CHEMBL461241,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2c2cc(-c4ccc(C)cc4)no2)N3C)cc1.Cl,active,424.97200000000004,5.814320000000006,0.0,4.0,7.7447274948966935
1115,CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,active,284.74600000000004,2.6092000000000004,1.0,3.0,7.655607726314889
1118,CHEMBL455448,CNCC1(O)Cc2ccccc2C1Oc1ccccc1C,inactive,283.37100000000004,2.6217200000000007,2.0,3.0,5.568636235841013
1119,CHEMBL507359,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1C,inactive,283.37100000000004,2.6217200000000007,2.0,3.0,5.795880017344075
1123,CHEMBL446260,CNC[C@]1(OC)Cc2ccccc2[C@@H]1Oc1ccccc1C,inactive,297.398,3.2758200000000013,1.0,3.0,5.0
1124,CHEMBL513618,CCNCC1(O)Cc2ccccc2C1Oc1ccccc1C,active,297.398,3.011820000000002,2.0,3.0,5.0
1125,CHEMBL460295,Cc1ccccc1OC1c2ccccc2CC1(O)CNCCO,active,313.39700000000005,1.9842199999999992,3.0,4.0,5.0
1128,CHEMBL510915,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1-c1cccc2ccccc12,active,395.5020000000001,5.133500000000003,2.0,3.0,5.0
1130,CHEMBL446321,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,2.9667000000000012,2.0,3.0,5.0
1131,CHEMBL502379,CCc1ccccc1O[C@H]1c2ccccc2C[C@@]1(O)CNC,active,297.398,2.8757,2.0,3.0,5.0
1133,CHEMBL462384,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1SC,active,315.43800000000005,3.0352000000000006,2.0,4.0,5.0
1134,CHEMBL507379,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1CO,active,299.37000000000006,1.8055999999999996,3.0,4.0,5.0
1135,CHEMBL461143,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(C)c1C,active,297.398,2.9301400000000006,2.0,3.0,5.455931955649724
1136,CHEMBL512044,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(C)cc1C,active,297.398,2.9301400000000006,2.0,3.0,5.096910013008056
1137,CHEMBL517423,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(F)c1C,active,301.36100000000005,2.7608200000000007,2.0,3.0,5.522878745280337
1138,CHEMBL506137,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(F)cc1C,active,301.36100000000005,2.7608200000000007,2.0,3.0,5.301029995663981
1139,CHEMBL516507,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cc(F)ccc1C,active,301.361,2.7608200000000007,2.0,3.0,5.0
1140,CHEMBL498904,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1c(C)cccc1F,active,301.361,2.7608200000000007,2.0,3.0,5.0
1141,CHEMBL514937,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(O)c1C,active,299.37,2.3273199999999994,3.0,4.0,5.3979400086720375
1142,CHEMBL454770,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(O)cc1C,active,299.37,2.3273199999999994,3.0,4.0,5.301029995663981
1143,CHEMBL464422,COc1ccc(F)cc1CCC1CCC(CCN)O1,active,267.34399999999994,2.6632999999999996,1.0,3.0,4.555174800490252
1146,CHEMBL463431,COc1ccc(C2=NN(CCCCCBr)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,active,435.36200000000014,4.397700000000004,0.0,4.0,4.0
1147,CHEMBL505431,COc1ccc(F)cc1CCC1CCC(CCNCCCCCN2N=C(c3ccc(OC)c(OC)c3)[C@H]3CC=CC[C@H]3C2=O)O1,active,621.7940000000003,6.310600000000007,1.0,7.0,5.449038247701824
1148,CHEMBL451500,COc1ccc(F)c(CCCC2CCC(CCNCCCCCN3N=C(c4ccc(OC)c(OC)c4)[C@H]4CC=CC[C@H]4C3=O)O2)c1,active,635.8210000000003,6.700700000000007,1.0,7.0,5.272458742971444
1150,CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,active,309.33099999999996,4.435000000000003,1.0,2.0,4.709965388637482
1151,CHEMBL473966,CNCCC1CCC(CCc2cc(F)ccc2OC)O1,active,281.371,2.9240000000000013,1.0,3.0,4.0
1152,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,active,303.35800000000006,1.8677,0.0,5.0,6.229147988357855
1153,CHEMBL458639,NCC1CCC(c2ccccc2)O1,active,177.24699999999999,1.8654,1.0,2.0,6.8326826652518236
1154,CHEMBL447825,NCC1CCC(c2ccc(Cl)cc2)O1,active,211.69199999999998,2.5188000000000006,1.0,2.0,6.504455662453552
1155,CHEMBL461268,NCC1CCC(c2ccc(Br)cc2)O1,active,256.143,2.6279000000000003,1.0,2.0,6.777283528852417
1156,CHEMBL451652,COc1ccc(C2CCC(CN)O2)cc1,active,207.273,1.8739999999999999,1.0,3.0,6.175223537524454
1157,CHEMBL447750,CC(C)(C)c1ccc(C2CCC(CN)O2)cc1,active,233.35499999999993,3.1629000000000014,1.0,2.0,5.366430557445908
1158,CHEMBL504028,NCC1CCC(c2ccc3ccccc3c2)O1,active,227.307,3.018600000000001,1.0,2.0,7.552841968657781
1159,CHEMBL456638,NCC1CCC(c2cccc3ccccc23)O1,inactive,227.307,3.018600000000001,1.0,2.0,6.334419008982047
1160,CHEMBL456639,NCC1CCC(CCc2ccccc2)O1,active,205.30100000000002,2.1254999999999997,1.0,2.0,6.289882634888183
1161,CHEMBL511163,NCC1CCC(CCc2cccc3ccccc23)O1,active,255.36100000000002,3.2787000000000015,1.0,2.0,5.0
1162,CHEMBL452928,NCC1CCC(CCc2c(F)c(F)c(F)c(F)c2F)O1,active,295.251,2.8210000000000015,1.0,2.0,5.338281942305341
1164,CHEMBL448912,NCCC1CCC(Cc2ccccc2)O1,active,205.30100000000002,2.1255000000000006,1.0,2.0,6.247951552180561
1166,CHEMBL457966,NCCC1CCC(CCc2ccc(O)cc2)O1,active,235.32700000000003,2.2212000000000005,2.0,3.0,5.596536298654683
1167,CHEMBL451837,NCCC1CCC(c2ccco2)O1,active,181.23499999999999,1.8485000000000003,1.0,3.0,5.0
1168,CHEMBL442843,COc1ccc(F)cc1[C@H]1CC[C@H](CN)O1,active,225.26299999999995,2.0130999999999997,1.0,3.0,5.0
1169,CHEMBL457967,COc1ccc(F)cc1C1CCC(CN)O1,active,225.26299999999995,2.0130999999999997,1.0,3.0,5.0
1170,CHEMBL512736,COc1ccc(F)cc1[C@H]1CC[C@H](CCN)O1,active,239.28999999999994,2.4032,1.0,3.0,5.0
1171,CHEMBL456017,COc1ccc(F)cc1[C@@H]1CC[C@H](CCN)O1,active,239.28999999999994,2.4032,1.0,3.0,5.0
1172,CHEMBL456221,COc1ccc(F)cc1C[C@H]1CC[C@H](CN)O1,active,239.28999999999994,1.8831,1.0,3.0,4.538501473216981
1173,CHEMBL450987,COc1ccc(F)cc1C[C@@H]1CC[C@H](CN)O1,active,239.28999999999994,1.8831,1.0,3.0,4.728623128105926
1174,CHEMBL456222,COc1ccc(F)cc1C[C@H]1CC[C@H](CCN)O1,active,253.31699999999992,2.2732,1.0,3.0,4.415216621003492
1175,CHEMBL450769,COc1ccc(F)cc1C[C@@H]1CC[C@H](CCN)O1,active,253.31699999999992,2.2732,1.0,3.0,4.439615077027985
1186,CHEMBL2112075,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1cccc(Cl)c1C#N.Cl,active,445.39000000000016,5.137280000000005,2.0,4.0,6.698970004336019
1187,CHEMBL504479,COc1ccc(CC(C)(C)NCC(O)COc2ccccc2C#N)cc1,active,354.45000000000005,2.917480000000001,2.0,5.0,6.522878745280337
1188,CHEMBL523475,COc1ccc(CC(C)(C)NCC(O)COc2cccc(Cl)c2C#N)cc1,active,388.89500000000004,3.5708800000000025,2.0,5.0,5.958607314841775
1189,CHEMBL486278,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,active,385.46400000000006,2.2154,4.0,5.0,5.920818753952375
1190,CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,active,239.746,3.2993000000000023,1.0,2.0,5.80493100353141
1191,CHEMBL553937,CCCC(C(=O)c1ccc(N)c(I)c1)N1CCCC1,active,372.25000000000017,3.3206000000000016,1.0,3.0,6.756961951313706
1192,CHEMBL555491,CCCC(C(=O)c1ccc(N)cc1)N1CCCC1,active,246.35399999999993,2.716000000000001,1.0,3.0,8.154901959985743
1193,CHEMBL558086,CCCC(C(=O)c1ccc(N=[N+]=[N-])c(I)c1)N1CCCC1,active,398.24800000000016,4.680200000000004,0.0,3.0,6.578396073130169
1194,CHEMBL201960,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,active,245.36599999999993,3.4422200000000025,0.0,2.0,7.494850021680094
1195,CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,active,297.423,4.630900000000003,1.0,3.0,6.229147988357855
1196,CHEMBL564100,Clc1ccccc1OC(c1cccnc1)C1CCNCC1,active,302.8050000000001,3.854700000000003,1.0,3.0,6.3979400086720375
1197,CHEMBL550289,CCc1ccccc1OC(c1cccnc1)C1CCNCC1,active,296.41400000000004,3.763700000000002,1.0,3.0,5.3979400086720375
1198,CHEMBL549761,CCOc1ccccc1OC(c1cccnc1)C1CCNCC1,active,312.41300000000007,3.6000000000000014,1.0,4.0,5.534617148551582
1199,CHEMBL563852,FC(F)(F)Oc1ccccc1OC(c1cccnc1)C1CCNCC1,inactive,352.35600000000017,4.099900000000003,1.0,4.0,4.3979400086720375
1200,CHEMBL562244,c1ccc(-c2ccccc2OC(c2cccnc2)C2CCNCC2)cc1,inactive,344.45800000000014,4.868300000000004,1.0,3.0,4.3979400086720375
1201,CHEMBL549965,c1ccc(Oc2ccccc2OC(c2cccnc2)C2CCNCC2)cc1,inactive,360.45700000000016,4.993600000000004,1.0,4.0,5.3979400086720375
1204,CHEMBL564631,CSc1ccc(OC(c2cccnc2)C2CCNCC2)cc1,inactive,314.45400000000006,3.9232000000000022,1.0,4.0,4.522878745280337
1205,CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,inactive,337.2500000000001,4.508100000000003,1.0,3.0,6.823908740944319
1206,CHEMBL559081,Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)cn1,inactive,351.27700000000016,4.816520000000003,1.0,3.0,6.229147988357855
1207,CHEMBL563987,Fc1cccc(OC(c2cccnc2)C2CCNCC2)c1F,inactive,304.3400000000001,3.4795000000000016,1.0,3.0,5.97061622231479
1208,CHEMBL562854,Cc1cccc(OC(c2cccnc2)C2CCNCC2)c1C,inactive,296.4140000000001,3.8181400000000014,1.0,3.0,5.896196279044043
1209,CHEMBL540978,Clc1ccc(OC(c2cccnc2)C2CCNCC2)c(Cl)c1,inactive,337.2500000000001,4.508100000000003,1.0,3.0,6.318758762624412
1212,CHEMBL562691,Cc1ccnc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)c1,active,351.27700000000016,4.816520000000004,1.0,3.0,6.1911141326401875
1213,CHEMBL556268,Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)nc1,active,351.27700000000016,4.816520000000003,1.0,3.0,5.459670525209126
1215,CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,active,337.2500000000001,4.508100000000003,1.0,3.0,7.1487416512809245
1216,CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,inactive,337.2500000000001,4.508100000000003,1.0,3.0,6.425968732272281
1217,CHEMBL559081,Cc1ccc(C(Oc2cccc(Cl)c2Cl)C2CCNCC2)cn1,inactive,351.27700000000016,4.816520000000003,1.0,3.0,6.568636235841013
1220,CHEMBL549825,Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl,inactive,337.2500000000001,4.508100000000003,1.0,3.0,7.00436480540245
1221,CHEMBL563030,Clc1cccc(OC(c2cccnc2)[C@H]2CCCNC2)c1Cl,inactive,337.2500000000001,4.508100000000003,1.0,3.0,7.275724130399211
1222,CHEMBL563030,Clc1cccc(OC(c2cccnc2)[C@H]2CCCNC2)c1Cl,inactive,337.2500000000001,4.508100000000003,1.0,3.0,7.443697499232712
1223,CHEMBL551573,Clc1cccc(OC(c2ccccn2)[C@@H]2CCNC2)c1Cl,active,323.22300000000007,4.118000000000003,1.0,3.0,6.142667503568732
1225,CHEMBL563495,Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,active,323.22300000000007,4.118000000000003,1.0,3.0,5.97469413473523
1226,CHEMBL563495,Clc1cccc(OC(c2ccccn2)[C@H]2CCNC2)c1Cl,active,323.22300000000007,4.118000000000003,1.0,3.0,5.815308569182402
1227,CHEMBL150932,c1ccc(C(Oc2cccc3ccccc23)C2CCNCC2)cc1,active,317.432,4.959500000000004,1.0,2.0,6.431798275933005
1228,CHEMBL541226,Clc1cccc(OC(c2ccccc2)C2CCNCC2)c1Cl,active,336.26200000000006,5.113100000000004,1.0,2.0,6.698970004336019
1229,CHEMBL562115,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2CC#CCF,active,329.4150000000001,3.077420000000002,0.0,3.0,8.522878745280337
1230,CHEMBL196468,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(C#N)cc12,active,239.32199999999997,2.7046800000000006,1.0,2.0,5.376750709602099
