molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL494626,CN1[C@H]2CC[C@@H]1[C@@H](C=C(Br)Br)[C@@H](c1ccc(Cl)cc1)C2.Cl,0.32,intermediate
CHEMBL495464,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C=C(Br)Br)N3C)cc1.Cl,0.23,inactive
CHEMBL494786,COC(=O)[C@H]1[C@@H](c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl,23.0,intermediate
CHEMBL492438,CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCc2ccc(Cl)c(Cl)c2)cc1,500.0,intermediate
CHEMBL461571,Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@H](C)C(=O)O)c1,3410.0,intermediate
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,660.0,inactive
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,3100.0,intermediate
CHEMBL471001,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@H]1CN,3200.0,intermediate
CHEMBL471211,NC[C@@H]1C[C@@]1(C(=O)N1Cc2ccccc2C1)c1cccs1,5539.0,intermediate
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,6100.0,intermediate
CHEMBL471002,C=CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,10000.0,intermediate
CHEMBL469946,C=C(F)CN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,10000.0,intermediate
CHEMBL512851,C=CCN(CC=C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,10000.0,inactive
CHEMBL469947,C=CCN(C(=O)[C@@]1(c2cccs2)C[C@H]1CN)C1CC1,10000.0,inactive
CHEMBL507806,C=CCN(Cc1nccs1)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,10000.0,inactive
CHEMBL472253,C#CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,10000.0,inactive
CHEMBL513248,C#CCN(CC#C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,10000.0,intermediate
CHEMBL279556,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,17.0,intermediate
CHEMBL445794,c1ccc2cc(CO[C@H]3CCNC3)ccc2c1,15000.0,intermediate
CHEMBL469809,c1ccc2cc(CO[C@@H]3CCNC3)ccc2c1,3800.0,intermediate
CHEMBL469810,N#Cc1ccc2cc(CO[C@H]3CCNC3)ccc2c1,861.0,intermediate
CHEMBL469811,Fc1ccc2cc(CO[C@@H]3CCNC3)ccc2c1,2100.0,inactive
CHEMBL469812,CCN(C1CCNCC1)S(=O)(=O)c1ccc2ccccc2c1,10000.0,inactive
CHEMBL512665,CCCCN(C1CCNCC1)S(=O)(=O)c1ccc2ccccc2c1,19000.0,inactive
CHEMBL446230,CCN([C@@H]1CCNC1)S(=O)(=O)c1ccc2ccccc2c1,30000.0,active
CHEMBL513367,CCCCN([C@H]1CCNC1)S(=O)(=O)c1ccc2ccccc2c1,30000.0,active
CHEMBL469607,CN(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,3000.0,intermediate
CHEMBL471855,CC(C)CN(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,66.0,intermediate
CHEMBL506789,CN(Cc1ccc2ccccc2c1)[C@H]1CCNC1,7700.0,intermediate
CHEMBL471029,CCCCN(Cc1ccc2ccccc2c1)[C@H]1CCNC1,88.0,inactive
CHEMBL512130,c1ccc2cc(CN(C3CCC3)C3CCNCC3)ccc2c1,210.0,intermediate
CHEMBL451460,c1ccc2cc(OCC3CCNC3)ccc2c1,1000.0,active
CHEMBL453996,c1ccc2cc(OCC3CCNCC3)ccc2c1,7000.0,intermediate
CHEMBL469552,N#Cc1ccc2cc(OCC3CCNCC3)ccc2c1,6000.0,inactive
CHEMBL444985,N#Cc1ccc2ccc(OCC3CCNCC3)cc2c1,8800.0,active
CHEMBL465515,Fc1ccc2cc(CCN3CCNCC3)ccc2c1,24000.0,intermediate
CHEMBL443090,Cc1c(CCN2CCNCC2)ccc2cc(F)ccc12,31000.0,active
CHEMBL471036,c1ccc2cc(COC3CCNCC3)ccc2c1,1300.0,intermediate
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,3000.0,inactive
CHEMBL453321,Cc1ccccc1O[C@@H]1CC[C@@H](N)c2ccccc21,1000.0,intermediate
CHEMBL447598,CN[C@@H]1CC[C@H](Oc2ccccc2C)c2ccccc21,1000.0,inactive
CHEMBL453061,Cc1ccccc1O[C@H]1CC[C@@H](N)c2ccccc21,1000.0,intermediate
CHEMBL525249,CN[C@H]1Cc2ccccc2[C@@H](Oc2ccccc2C)C1,6000.0,intermediate
CHEMBL453062,CN[C@@H]1Cc2ccccc2[C@H](Oc2ccccc2C)C1,10000.0,intermediate
CHEMBL520736,CN[C@@H]1Cc2ccccc2[C@@H](Oc2ccccc2C)C1,4500.0,active
CHEMBL488049,Cc1ccccc1O[C@@H]1C[C@@H](N(C)C)Cc2ccccc21,10000.0,active
CHEMBL486045,CN[C@H]1Cc2ccccc2[C@H](Oc2ccccc2C)C1,8000.0,active
CHEMBL520201,Cc1ccccc1O[C@H]1C[C@H](N(C)C)c2ccccc21,3400.0,active
CHEMBL486044,CN[C@H]1C[C@H](Oc2ccccc2C)c2ccccc21,180.0,active
CHEMBL486043,Cc1ccccc1O[C@H]1C[C@H](N)c2ccccc21,600.0,active
CHEMBL486237,Cc1ccccc1O[C@H]1C[C@@H](N(C)C(C)C)c2ccccc21,10000.0,active
CHEMBL486236,CCN(CC)[C@@H]1C[C@H](Oc2ccccc2C)c2ccccc21,2500.0,active
CHEMBL486235,CCN[C@@H]1C[C@H](Oc2ccccc2C)c2ccccc21,2500.0,active
CHEMBL487869,COc1ccccc1O[C@H]1C[C@@H](N(C)C)c2ccccc21,10000.0,active
CHEMBL521392,Cc1ccccc1O[C@H]1C[C@@H](N(C)C)c2ccccc21,10000.0,active
CHEMBL446570,CN[C@@H]1C[C@H](Oc2ccccc2C)c2ccccc21,4600.0,active
CHEMBL487691,COc1ccc(O[C@H]2C[C@@H](N(C)C)c3ccccc32)cc1,10000.0,active
CHEMBL487690,CN(C)[C@@H]1C[C@H](Oc2ccc(Cl)cc2)c2ccccc21,7000.0,active
CHEMBL488222,CN[C@@H]1C[C@H](Oc2ccc(Cl)cc2)c2ccccc21,4000.0,active
CHEMBL488424,N[C@@H]1C[C@H](Oc2ccc(Cl)cc2)c2ccccc21,2400.0,active
CHEMBL520735,CN(C)[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21,10000.0,active
CHEMBL445185,CN[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21,5000.0,active
CHEMBL530334,N[C@@H]1C[C@H](Oc2ccccc2)c2ccccc21,2000.0,active
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,6000.0,active
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,2400.0,active
CHEMBL493040,CNCc1ccccc1Cc1ccc(Cl)c(Cl)c1,2000.0,active
CHEMBL481697,CN(C)Cc1cc(CNS(C)(=O)=O)ccc1Oc1ccc(OC(F)(F)F)cc1,5800.0,active
CHEMBL502129,CN(C)Cc1cc(C(=O)N(C)C)ccc1Oc1ccc(OC(F)(F)F)cc1,10000.0,active
CHEMBL481696,CNC(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)c(CN(C)C)c1,10000.0,active
CHEMBL481695,CN(C)Cc1cc(C(N)=O)ccc1Oc1ccc(OC(F)(F)F)cc1,10000.0,active
CHEMBL479410,CN(C)Cc1cc(NS(C)(=O)=O)ccc1Oc1ccc(C(F)(F)F)cc1,10000.0,active
CHEMBL479409,CN(C)Cc1cc(S(N)(=O)=O)ccc1Oc1ccc(OC(F)(F)F)cc1,8000.0,active
CHEMBL479783,CSc1ccc(Sc2ccc(N(C)S(C)(=O)=O)cc2CN(C)C)cc1,3600.0,active
CHEMBL449015,CSc1ccc(Sc2ccc(NS(C)(=O)=O)cc2CN(C)C)cc1,1500.0,active
CHEMBL479411,CNCc1cc(NS(C)(=O)=O)ccc1Sc1ccc(SC)cc1,3800.0,active
CHEMBL482295,CN(C)Cc1cc(NS(C)(=O)=O)ccc1Sc1ccc(C(F)(F)F)cc1,6900.0,active
CHEMBL482294,CN(C)Cc1cc(S(N)(=O)=O)ccc1[S+]([O-])c1ccc(C(F)(F)F)cc1,10000.0,active
CHEMBL482293,CN(C)Cc1cc(S(N)(=O)=O)ccc1Sc1cccc(C(F)(F)F)c1,10000.0,active
CHEMBL500629,CN(C)Cc1cc(S(N)(=O)=O)ccc1Sc1ccc(C(F)(F)F)cc1,10000.0,inactive
CHEMBL482292,CN(C)Cc1cc(S(N)(=O)=O)ccc1Cc1ccc(Cl)c(Cl)c1,200.0,inactive
CHEMBL481306,CNCc1cc(S(N)(=O)=O)ccc1Cc1ccc(Cl)c(Cl)c1,85.0,inactive
CHEMBL479999,CN(C)Cc1cc(C(N)=O)ccc1Cc1ccc(Cl)c(Cl)c1,260.0,inactive
CHEMBL451165,CNCc1cc(C(N)=O)ccc1Cc1ccc(Cl)c(Cl)c1,105.0,inactive
CHEMBL451120,CSc1ccc(Oc2ccc(Br)cc2CN(C)C)cc1,1800.0,inactive
CHEMBL448689,CSc1ccc(Oc2ccc(Cl)cc2CN(C)C)cc1,6100.0,inactive
CHEMBL446481,CSc1ccc(Oc2ccc(F)cc2CN(C)C)cc1,7100.0,active
CHEMBL481124,CN(C)Cc1ccccc1Oc1ccc(CC2CC2)cc1,16000.0,active
CHEMBL507422,CN(C)Cc1ccccc1Oc1ccc(C2CC2)cc1,4200.0,active
CHEMBL452376,CN(C)Cc1ccccc1Oc1ccc(Br)cc1,640.0,intermediate
CHEMBL481526,CCOc1ccc(Oc2ccccc2CN(C)C)cc1,6400.0,intermediate
CHEMBL474922,COc1ccc(Oc2ccccc2CN(C)C)cc1,6400.0,inactive
CHEMBL481353,CN(C)Cc1ccccc1Oc1ccc(OC(F)(F)F)cc1,5800.0,intermediate
CHEMBL481527,CN(C)Cc1cc(Br)ccc1Oc1ccc(C(F)(F)F)cc1,10000.0,intermediate
CHEMBL443922,CN(C)Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,140.0,inactive
CHEMBL257424,CN(C)Cc1ccccc1Oc1cccc(Cl)c1,910.0,inactive
CHEMBL257423,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1,100.0,active
CHEMBL493264,CSc1ccc(Sc2ccccc2CN(C)C)cc1,5400.0,active
CHEMBL493263,CN(C)Cc1ccccc1Sc1cccc(Cl)c1,36.0,active
CHEMBL493057,CN(C)Cc1ccccc1Sc1cccc(C(F)(F)F)c1,9900.0,active
CHEMBL493027,CN(C)Cc1ccccc1Sc1ccc(C(F)(F)F)cc1,10000.0,active
CHEMBL493056,CNCc1ccccc1Sc1ccc(C(F)(F)F)cc1,2800.0,active
CHEMBL492842,CSc1ccc(Cc2ccccc2CN(C)C)cc1,11000.0,active
CHEMBL492841,CNCc1ccccc1Cc1ccc(SC)cc1,5900.0,active
CHEMBL453493,CN(C)Cc1ccccc1C(=O)c1ccc(Cl)c(Cl)c1,2100.0,active
CHEMBL493476,CN(C)Cc1ccccc1C(O)c1ccc(Cl)c(Cl)c1,1800.0,active
CHEMBL491268,CN(C)Cc1ccccc1Cc1ccc(Cl)c(Cl)c1,320.0,active
CHEMBL383706,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,90.0,active
CHEMBL529437,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl,89.1,active
CHEMBL488422,COc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1.Cl,119.0,active
CHEMBL470488,COc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)cc1.Cl,81.6,active
CHEMBL511288,Cc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1.Cl,173.0,active
CHEMBL513206,Cc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)cc1.Cl,135.0,active
CHEMBL469889,Cc1ccc([C@H]2CC3CCC([C@H]2c2onc(C)c2-c2ccc(Cl)cc2)N3C)cc1.Cl,65.7,active
CHEMBL471899,Cc1noc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)c1-c1ccc(Cl)cc1.Cl,68.7,active
CHEMBL471898,Cc1ccc([C@H]2CC3CCC([C@H]2c2onc(C)c2-c2ccc(F)cc2)N3C)cc1.Cl,76.0,active
CHEMBL512189,Cc1noc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)c1-c1ccc(F)cc1.Cl,111.0,active
CHEMBL487875,COc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,9.6,active
CHEMBL487874,COc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,6.1,intermediate
CHEMBL487873,Cc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,6.9,intermediate
CHEMBL519910,Cc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,22.1,intermediate
CHEMBL486042,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(Cc4ccc(Cl)cc4)no2)N3C)cc1.Cl,22.2,intermediate
CHEMBL520035,CN1C2CCC1[C@@H](c1cc(Cc3ccc(Cl)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,17.5,intermediate
CHEMBL486041,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(Cc4ccc(F)cc4)no2)N3C)cc1.Cl,5.9,intermediate
CHEMBL488423,CN1C2CCC1[C@@H](c1cc(Cc3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,8.6,inactive
CHEMBL469888,COc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,3.93,inactive
CHEMBL469887,COc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,1.57,inactive
CHEMBL512685,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1.Cl,13.0,inactive
CHEMBL470690,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,4.09,inactive
CHEMBL471696,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(-c4ccc(Cl)cc4)no2)N3C)cc1.Cl,8.74,inactive
CHEMBL512878,CN1C2CCC1[C@@H](c1cc(-c3ccc(Cl)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,6.42,inactive
CHEMBL470903,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(-c4ccc(F)cc4)no2)N3C)cc1.Cl,6.45,intermediate
CHEMBL511466,CN1C2CCC1[C@@H](c1cc(-c3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,1.86,inactive
CHEMBL1790051,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C.Cl,23.0,inactive
CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,78.0,inactive
CHEMBL592374,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,96.0,inactive
CHEMBL488638,Clc1ccc([C@@]23CNC[C@@H]2C3)cc1Cl,129.0,inactive
CHEMBL479410,CN(C)Cc1cc(NS(C)(=O)=O)ccc1Oc1ccc(C(F)(F)F)cc1,11000.0,intermediate
CHEMBL523146,CN(C)Cc1cc(S(N)(=O)=O)ccc1Oc1ccc([S+](C)[O-])cc1,10.0,intermediate
CHEMBL510484,CNS(=O)(=O)c1ccc(Oc2ccc([S+](C)[O-])cc2)c(CN(C)C)c1,13.0,intermediate
CHEMBL491408,Cc1cc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)ccc1[S+](C)[O-],10.0,intermediate
CHEMBL444412,CCN(CC)CCn1c2ccccc2c(=O)c2ccccc21,10000.0,inactive
CHEMBL491753,CCN(CC)CCCn1c2ccccc2c(=O)c2ccccc21,10000.0,inactive
CHEMBL523652,CCN(CC)CCCCn1c2ccccc2c(=O)c2ccccc21,10000.0,intermediate
CHEMBL491754,CCN(CC)CCCCCn1c2ccccc2c(=O)c2ccccc21,10000.0,intermediate
CHEMBL491889,CCN(CC)CCCCCCn1c2ccccc2c(=O)c2ccccc21,10000.0,inactive
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,82000.0,inactive
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,25600.0,inactive
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,130.0,inactive
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,22.0,intermediate
CHEMBL245880,Clc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1Cl,89.0,intermediate
CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,1250.0,active
CHEMBL245687,c1ccc(-c2ccccc2CN(C2CCOCC2)[C@H]2CCNC2)cc1,4000.0,inactive
CHEMBL450813,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@@H]1CCNC1,1120.0,inactive
CHEMBL477580,CC(C)C(=O)N(Cc1cc(Cl)cc(Cl)c1Cl)[C@H]1CCNC1,21600.0,active
CHEMBL477374,CC(C)C(=O)N(Cc1ccc(Cl)c(Cl)c1Cl)[C@H]1CCNC1,5870.0,active
CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,1270.0,intermediate
CHEMBL469068,CC(C)(C)CC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,10200.0,active
CHEMBL513139,CC(C)C(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,40000.0,inactive
CHEMBL247733,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,727.0,inactive
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,27.0,inactive
CHEMBL279556,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,12.0,inactive
CHEMBL529437,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl,89.1,intermediate
CHEMBL457865,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@H]2CC[C@H]1N2C.Cl,0.82,inactive
CHEMBL512202,COC(=O)[C@H]1[C@@H](c2ccc(OC)cc2)C[C@H]2CC[C@H]1N2C.Cl,6.5,inactive
CHEMBL458488,CCOc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1.Cl,92.0,inactive
CHEMBL458072,COC(=O)[C@H]1[C@@H](c2ccc(OC)c(F)c2)C[C@H]2CC[C@H]1N2C.Cl,16.0,intermediate
CHEMBL513090,COC(=O)[C@H]1[C@@H](c2ccc(OC)c(Br)c2)C[C@H]2CC[C@H]1N2C.Cl,47.0,intermediate
CHEMBL458282,COC(=O)[C@H]1[C@@H](c2cc(Br)c(OC)c(Br)c2)C[C@H]2CC[C@H]1N2C.Cl,92.0,inactive
CHEMBL457415,COC(=O)[C@H]1[C@@H](c2ccc(OC)c(I)c2)C[C@H]2CC[C@H]1N2C.Cl,170.0,inactive
CHEMBL457416,COC(=O)[C@H]1[C@@H](c2cc(I)c(OC)c(I)c2)C[C@H]2CC[C@H]1N2C.Cl,1300.0,inactive
CHEMBL515988,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC(C)C)N3C)cc1.Cl,14.0,inactive
CHEMBL457635,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC2CC2)N3C)cc1.Cl,6.0,active
CHEMBL455937,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC2CCC2)N3C)cc1.Cl,13.0,active
CHEMBL457866,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc([N+](=O)[O-])cc2)N3C)cc1.Cl,42.0,intermediate
CHEMBL458080,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(N)cc2)N3C)cc1.Cl,7.0,intermediate
CHEMBL457655,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(NC(C)=O)cc2)N3C)cc1.Cl,6.0,intermediate
CHEMBL514424,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(N)c(Br)c2)N3C)cc1.Cl,3.3,active
CHEMBL516933,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2cc(Br)c(N)c(Br)c2)N3C)cc1.Cl,15.0,active
CHEMBL459332,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(N)c(I)c2)N3C)cc1.Cl,2.5,active
CHEMBL459333,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2cc(I)c(N)c(I)c2)N3C)cc1.Cl,102.0,active
CHEMBL461241,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2c2cc(-c4ccc(C)cc4)no2)N3C)cc1.Cl,18.0,active
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,22.1,active
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,3000.0,intermediate
CHEMBL455447,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1ccccc1C,3500.0,intermediate
CHEMBL455448,CNCC1(O)Cc2ccccc2C1Oc1ccccc1C,2700.0,inactive
CHEMBL507359,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1C,1600.0,inactive
CHEMBL462401,CNC[C@@]1(O)Cc2ccccc2[C@H]1Oc1ccccc1C,2300.0,intermediate
CHEMBL462402,CNCC1(O)Cc2ccccc2C1Sc1ccccc1C,4700.0,intermediate
CHEMBL451620,CNCC1(O)Cc2ccccc2C1Cc1ccccc1C,10000.0,intermediate
CHEMBL446260,CNC[C@]1(OC)Cc2ccccc2[C@@H]1Oc1ccccc1C,10000.0,inactive
CHEMBL513618,CCNCC1(O)Cc2ccccc2C1Oc1ccccc1C,10000.0,active
CHEMBL460295,Cc1ccccc1OC1c2ccccc2CC1(O)CNCCO,10000.0,active
CHEMBL509373,Cc1ccccc1OC1c2ccccc2CC1(O)CN,10000.0,intermediate
CHEMBL509446,Cc1ccccc1O[C@H]1c2ccccc2C[C@@]1(O)CN,10000.0,intermediate
CHEMBL510915,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1-c1cccc2ccccc12,10000.0,active
CHEMBL454674,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1F,4000.0,intermediate
CHEMBL446321,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1Cl,10000.0,active
CHEMBL502379,CCc1ccccc1O[C@H]1c2ccccc2C[C@@]1(O)CNC,10000.0,active
CHEMBL454675,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1OC,10000.0,intermediate
CHEMBL462384,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1SC,10000.0,active
CHEMBL507379,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1CO,10000.0,active
CHEMBL461143,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(C)c1C,3500.0,active
CHEMBL512044,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(C)cc1C,8000.0,active
CHEMBL517423,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(F)c1C,3000.0,active
CHEMBL506137,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(F)cc1C,5000.0,active
CHEMBL516507,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cc(F)ccc1C,10000.0,active
CHEMBL498904,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1c(C)cccc1F,10000.0,active
CHEMBL514937,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(O)c1C,4000.0,active
CHEMBL454770,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(O)cc1C,5000.0,active
CHEMBL464422,COc1ccc(F)cc1CCC1CCC(CCN)O1,27850.0,active
CHEMBL450907,COc1ccc(F)cc1CCCC1CCC(CCN)O1,16987.0,intermediate
CHEMBL313041,COc1ccc(C2=NNC(=O)C3CC=CCC23)cc1OC,100000.0,intermediate
CHEMBL463431,COc1ccc(C2=NN(CCCCCBr)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,100000.0,active
CHEMBL505431,COc1ccc(F)cc1CCC1CCC(CCNCCCCCN2N=C(c3ccc(OC)c(OC)c3)[C@H]3CC=CC[C@H]3C2=O)O1,3556.0,active
CHEMBL451500,COc1ccc(F)c(CCCC2CCC(CCNCCCCCN3N=C(c4ccc(OC)c(OC)c4)[C@H]4CC=CC[C@H]4C3=O)O2)c1,5340.0,active
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,303.0,intermediate
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,19500.0,active
CHEMBL473966,CNCCC1CCC(CCc2cc(F)ccc2OC)O1,100000.0,active
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,590.0,active
CHEMBL458639,NCC1CCC(c2ccccc2)O1,147.0,active
CHEMBL447825,NCC1CCC(c2ccc(Cl)cc2)O1,313.0,active
CHEMBL461268,NCC1CCC(c2ccc(Br)cc2)O1,167.0,active
CHEMBL451652,COc1ccc(C2CCC(CN)O2)cc1,668.0,active
CHEMBL447750,CC(C)(C)c1ccc(C2CCC(CN)O2)cc1,4301.0,active
CHEMBL504028,NCC1CCC(c2ccc3ccccc3c2)O1,28.0,active
CHEMBL456638,NCC1CCC(c2cccc3ccccc23)O1,463.0,inactive
CHEMBL456639,NCC1CCC(CCc2ccccc2)O1,513.0,active
CHEMBL511163,NCC1CCC(CCc2cccc3ccccc23)O1,10000.0,active
CHEMBL452928,NCC1CCC(CCc2c(F)c(F)c(F)c(F)c2F)O1,4589.0,active
CHEMBL508678,NCC1CCC(CCc2cccnc2)O1,10000.0,intermediate
CHEMBL448912,NCCC1CCC(Cc2ccccc2)O1,565.0,active
CHEMBL457968,Cc1cc(CCC2CCC(CCN)O2)ccc1F,509.0,intermediate
CHEMBL457966,NCCC1CCC(CCc2ccc(O)cc2)O1,2532.0,active
CHEMBL451837,NCCC1CCC(c2ccco2)O1,10000.0,active
CHEMBL442843,COc1ccc(F)cc1[C@H]1CC[C@H](CN)O1,10000.0,active
CHEMBL457967,COc1ccc(F)cc1C1CCC(CN)O1,10000.0,active
CHEMBL512736,COc1ccc(F)cc1[C@H]1CC[C@H](CCN)O1,10000.0,active
CHEMBL456017,COc1ccc(F)cc1[C@@H]1CC[C@H](CCN)O1,10000.0,active
